id,wh,fg_sku_code,mth_num,mto_demand_next_month,mts_demand_next_month,inventory_days_norm,store_cost,mts_demand_next_3_months,min_os,max_os,min_cs,max_cs,max_sup_lim,m1os_gfc,m1os_kfc,m1os_nfc,fg_wt_per_unit,cs_norm,norm_markup,m1os_x,next_3_months_demand_total,os_gfc,in_gfc,out_gfc,cs_gfc,max_supply_gfc,os_kfc,in_kfc,out_kfc,cs_kfc,max_supply_kfc,os_nfc,in_nfc,out_nfc,cs_nfc,max_supply_nfc,os_x,in_x,out_x,cs_x,max_supply_x,os_tot,in_tot,out_tot,cs_tot,max_supply_tot,cs_wt_gfc,cs_wt_kfc,cs_wt_nfc,final_norm,avg_stock,supply_gfc,supply_kfc,supply_nfc,supply_x,os_ge_min,os_le_max,cs_ge_min,cs_le_max,storage_cost,icc,row_cost,storage_cost_v2,workbook_id,created_at,updated_at,os_gfc_formula,in_gfc_formula,out_gfc_formula,cs_gfc_formula,os_kfc_formula,in_kfc_formula,out_kfc_formula,cs_kfc_formula,os_nfc_formula,in_nfc_formula,out_nfc_formula,cs_nfc_formula,os_x_formula,in_x_formula,out_x_formula,cs_x_formula,os_tot_formula,in_tot_formula,out_tot_formula,cs_tot_formula,storage_cost_formula,storage_cost_v2_formula,avg_stock_formula,cs_wt_gfc_formula,cs_wt_kfc_formula,cs_wt_nfc_formula
622,GFCM,4001310408,14,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,12.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC386,,=[1]T_02t!U4239,=Z387+AA387-AB387,=AH386,,=[1]T_02t!V4239,=AE387+AF387-AG387,=AM386,,=[1]T_02t!W4239,=AJ387+AK387-AL387,=AR386,,,=AO387+AP387-AQ387,=Z387+AE387+AJ387+AO387,=AA387+AF387+AK387+AP387,=AB387+AG387+AL387+AQ387,=AC387+AH387+AM387+AR387,,,,=AC387*U387,=AH387*U387,=AM387*U387
623,GFCM,4001310408,15,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,12.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC387,,=[1]T_02t!U4240,=Z388+AA388-AB388,=AH387,,=[1]T_02t!V4240,=AE388+AF388-AG388,=AM387,,=[1]T_02t!W4240,=AJ388+AK388-AL388,=AR387,,,=AO388+AP388-AQ388,=Z388+AE388+AJ388+AO388,=AA388+AF388+AK388+AP388,=AB388+AG388+AL388+AQ388,=AC388+AH388+AM388+AR388,,,,=AC388*U388,=AH388*U388,=AM388*U388
624,GFCM,4001310408,16,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,12.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC388,,=[1]T_02t!U4241,=Z389+AA389-AB389,=AH388,,=[1]T_02t!V4241,=AE389+AF389-AG389,=AM388,,=[1]T_02t!W4241,=AJ389+AK389-AL389,=AR388,,,=AO389+AP389-AQ389,=Z389+AE389+AJ389+AO389,=AA389+AF389+AK389+AP389,=AB389+AG389+AL389+AQ389,=AC389+AH389+AM389+AR389,,,,=AC389*U389,=AH389*U389,=AM389*U389
625,GFCM,4001310409,5,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=R390,,=[1]T_02t!U4242 + [1]T_02t!U11838,=Z390+AA390-AB390,=S390,,=[1]T_02t!V4242 + [1]T_02t!V11838,=AE390+AF390-AG390,=T390,,=[1]T_02t!W4242 + [1]T_02t!W11838,=AJ390+AK390-AL390,=X390,,,=AO390+AP390-AQ390,=Z390+AE390+AJ390+AO390,=AA390+AF390+AK390+AP390,=AB390+AG390+AL390+AQ390,=AC390+AH390+AM390+AR390,,,,=AC390*U390,=AH390*U390,=AM390*U390
626,GFCM,4001310409,6,41.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,24.60,20.50,4.10,0.00,0.00,12.30,12.30,0.00,0.00,0.00,4.10,8.20,-4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,41.00,0.00,0.00,53.3000,0.0000,-53.3000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC390,,=[1]T_02t!U4243 + [1]T_02t!U11839,=Z391+AA391-AB391,=AH390,,=[1]T_02t!V4243 + [1]T_02t!V11839,=AE391+AF391-AG391,=AM390,,=[1]T_02t!W4243 + [1]T_02t!W11839,=AJ391+AK391-AL391,=AR390,,,=AO391+AP391-AQ391,=Z391+AE391+AJ391+AO391,=AA391+AF391+AK391+AP391,=AB391+AG391+AL391+AQ391,=AC391+AH391+AM391+AR391,,,,=AC391*U391,=AH391*U391,=AM391*U391
627,GFCM,4001310409,7,50.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,30.00,25.00,5.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,5.00,10.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,0.00,0.00,65.0000,0.0000,-65.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC391,,=[1]T_02t!U4244 + [1]T_02t!U11840,=Z392+AA392-AB392,=AH391,,=[1]T_02t!V4244 + [1]T_02t!V11840,=AE392+AF392-AG392,=AM391,,=[1]T_02t!W4244 + [1]T_02t!W11840,=AJ392+AK392-AL392,=AR391,,,=AO392+AP392-AQ392,=Z392+AE392+AJ392+AO392,=AA392+AF392+AK392+AP392,=AB392+AG392+AL392+AQ392,=AC392+AH392+AM392+AR392,,,,=AC392*U392,=AH392*U392,=AM392*U392
628,GFCM,4001310409,8,45.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,27.00,22.50,4.50,0.00,0.00,13.50,13.50,0.00,0.00,0.00,4.50,9.00,-4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,45.00,0.00,0.00,58.5000,0.0000,-58.5000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC392,,=[1]T_02t!U4245 + [1]T_02t!U11841,=Z393+AA393-AB393,=AH392,,=[1]T_02t!V4245 + [1]T_02t!V11841,=AE393+AF393-AG393,=AM392,,=[1]T_02t!W4245 + [1]T_02t!W11841,=AJ393+AK393-AL393,=AR392,,,=AO393+AP393-AQ393,=Z393+AE393+AJ393+AO393,=AA393+AF393+AK393+AP393,=AB393+AG393+AL393+AQ393,=AC393+AH393+AM393+AR393,,,,=AC393*U393,=AH393*U393,=AM393*U393
629,GFCM,4001310409,9,28.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,16.80,14.00,2.80,0.00,0.00,8.40,8.40,0.00,0.00,0.00,2.80,5.60,-2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,28.00,0.00,0.00,36.4000,0.0000,-36.4000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC393,,=[1]T_02t!U4246 + [1]T_02t!U11842,=Z394+AA394-AB394,=AH393,,=[1]T_02t!V4246 + [1]T_02t!V11842,=AE394+AF394-AG394,=AM393,,=[1]T_02t!W4246 + [1]T_02t!W11842,=AJ394+AK394-AL394,=AR393,,,=AO394+AP394-AQ394,=Z394+AE394+AJ394+AO394,=AA394+AF394+AK394+AP394,=AB394+AG394+AL394+AQ394,=AC394+AH394+AM394+AR394,,,,=AC394*U394,=AH394*U394,=AM394*U394
630,GFCM,4001310409,10,44.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,26.40,22.00,4.40,0.00,0.00,13.20,13.20,0.00,0.00,0.00,4.40,8.80,-4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,0.00,0.00,57.2000,0.0000,-57.2000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC394,,=[1]T_02t!U4247 + [1]T_02t!U11843,=Z395+AA395-AB395,=AH394,,=[1]T_02t!V4247 + [1]T_02t!V11843,=AE395+AF395-AG395,=AM394,,=[1]T_02t!W4247 + [1]T_02t!W11843,=AJ395+AK395-AL395,=AR394,,,=AO395+AP395-AQ395,=Z395+AE395+AJ395+AO395,=AA395+AF395+AK395+AP395,=AB395+AG395+AL395+AQ395,=AC395+AH395+AM395+AR395,,,,=AC395*U395,=AH395*U395,=AM395*U395
631,GFCM,4001310409,11,77.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,46.20,38.50,7.70,0.00,0.00,23.10,23.10,0.00,0.00,0.00,7.70,15.40,-7.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,77.00,0.00,0.00,100.1000,0.0000,-100.1000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC395,,=[1]T_02t!U4248 + [1]T_02t!U11844,=Z396+AA396-AB396,=AH395,,=[1]T_02t!V4248 + [1]T_02t!V11844,=AE396+AF396-AG396,=AM395,,=[1]T_02t!W4248 + [1]T_02t!W11844,=AJ396+AK396-AL396,=AR395,,,=AO396+AP396-AQ396,=Z396+AE396+AJ396+AO396,=AA396+AF396+AK396+AP396,=AB396+AG396+AL396+AQ396,=AC396+AH396+AM396+AR396,,,,=AC396*U396,=AH396*U396,=AM396*U396
632,GFCM,4001310409,12,98.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,58.80,49.00,9.80,0.00,0.00,29.40,29.40,0.00,0.00,0.00,9.80,19.60,-9.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,98.00,0.00,0.00,127.4000,0.0000,-127.4000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC396,,=[1]T_02t!U4249 + [1]T_02t!U11845,=Z397+AA397-AB397,=AH396,,=[1]T_02t!V4249 + [1]T_02t!V11845,=AE397+AF397-AG397,=AM396,,=[1]T_02t!W4249 + [1]T_02t!W11845,=AJ397+AK397-AL397,=AR396,,,=AO397+AP397-AQ397,=Z397+AE397+AJ397+AO397,=AA397+AF397+AK397+AP397,=AB397+AG397+AL397+AQ397,=AC397+AH397+AM397+AR397,,,,=AC397*U397,=AH397*U397,=AM397*U397
633,GFCM,4001310409,13,52.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,31.20,26.00,5.20,0.00,0.00,15.60,15.60,0.00,0.00,0.00,5.20,10.40,-5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,52.00,0.00,0.00,67.6000,0.0000,-67.6000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC397,,=[1]T_02t!U4250 + [1]T_02t!U11846,=Z398+AA398-AB398,=AH397,,=[1]T_02t!V4250 + [1]T_02t!V11846,=AE398+AF398-AG398,=AM397,,=[1]T_02t!W4250 + [1]T_02t!W11846,=AJ398+AK398-AL398,=AR397,,,=AO398+AP398-AQ398,=Z398+AE398+AJ398+AO398,=AA398+AF398+AK398+AP398,=AB398+AG398+AL398+AQ398,=AC398+AH398+AM398+AR398,,,,=AC398*U398,=AH398*U398,=AM398*U398
634,GFCM,4001310409,14,53.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,31.80,26.50,5.30,0.00,0.00,15.90,15.90,0.00,0.00,0.00,5.30,10.60,-5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,53.00,0.00,0.00,68.9000,0.0000,-68.9000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC398,,=[1]T_02t!U4251 + [1]T_02t!U11847,=Z399+AA399-AB399,=AH398,,=[1]T_02t!V4251 + [1]T_02t!V11847,=AE399+AF399-AG399,=AM398,,=[1]T_02t!W4251 + [1]T_02t!W11847,=AJ399+AK399-AL399,=AR398,,,=AO399+AP399-AQ399,=Z399+AE399+AJ399+AO399,=AA399+AF399+AK399+AP399,=AB399+AG399+AL399+AQ399,=AC399+AH399+AM399+AR399,,,,=AC399*U399,=AH399*U399,=AM399*U399
635,GFCM,4001310409,15,9.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,5.40,4.50,0.90,0.00,0.00,2.70,2.70,0.00,0.00,0.00,0.90,1.80,-0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,0.00,0.00,11.7000,0.0000,-11.7000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC399,,=[1]T_02t!U4252 + [1]T_02t!U11848,=Z400+AA400-AB400,=AH399,,=[1]T_02t!V4252 + [1]T_02t!V11848,=AE400+AF400-AG400,=AM399,,=[1]T_02t!W4252 + [1]T_02t!W11848,=AJ400+AK400-AL400,=AR399,,,=AO400+AP400-AQ400,=Z400+AE400+AJ400+AO400,=AA400+AF400+AK400+AP400,=AB400+AG400+AL400+AQ400,=AC400+AH400+AM400+AR400,,,,=AC400*U400,=AH400*U400,=AM400*U400
636,GFCM,4001310409,16,9.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,13.0000,0.00,1.00,0.00,0.00,0.00,5.40,4.50,0.90,0.00,0.00,2.70,2.70,0.00,0.00,0.00,0.90,1.80,-0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,0.00,0.00,11.7000,0.0000,-11.7000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC400,,=[1]T_02t!U4253 + [1]T_02t!U11849,=Z401+AA401-AB401,=AH400,,=[1]T_02t!V4253 + [1]T_02t!V11849,=AE401+AF401-AG401,=AM400,,=[1]T_02t!W4253 + [1]T_02t!W11849,=AJ401+AK401-AL401,=AR400,,,=AO401+AP401-AQ401,=Z401+AE401+AJ401+AO401,=AA401+AF401+AK401+AP401,=AB401+AG401+AL401+AQ401,=AC401+AH401+AM401+AR401,,,,=AC401*U401,=AH401*U401,=AM401*U401
637,GFCM,4001310505,5,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,14.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=R402,,=[1]T_02t!U1170 + [1]T_02t!U4254 + [1]T_02t!U13290,=Z402+AA402-AB402,=S402,,=[1]T_02t!V1170 + [1]T_02t!V4254 + [1]T_02t!V13290,=AE402+AF402-AG402,=T402,,=[1]T_02t!W1170 + [1]T_02t!W4254 + [1]T_02t!W13290,=AJ402+AK402-AL402,=X402,,,=AO402+AP402-AQ402,=Z402+AE402+AJ402+AO402,=AA402+AF402+AK402+AP402,=AB402+AG402+AL402+AQ402,=AC402+AH402+AM402+AR402,,,,=AC402*U402,=AH402*U402,=AM402*U402
638,GFCM,4001310505,6,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,14.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC402,,=[1]T_02t!U1171 + [1]T_02t!U4255 + [1]T_02t!U13291,=Z403+AA403-AB403,=AH402,,=[1]T_02t!V1171 + [1]T_02t!V4255 + [1]T_02t!V13291,=AE403+AF403-AG403,=AM402,,=[1]T_02t!W1171 + [1]T_02t!W4255 + [1]T_02t!W13291,=AJ403+AK403-AL403,=AR402,,,=AO403+AP403-AQ403,=Z403+AE403+AJ403+AO403,=AA403+AF403+AK403+AP403,=AB403+AG403+AL403+AQ403,=AC403+AH403+AM403+AR403,,,,=AC403*U403,=AH403*U403,=AM403*U403
639,GFCM,4001310505,7,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,14.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC403,,=[1]T_02t!U1172 + [1]T_02t!U4256 + [1]T_02t!U13292,=Z404+AA404-AB404,=AH403,,=[1]T_02t!V1172 + [1]T_02t!V4256 + [1]T_02t!V13292,=AE404+AF404-AG404,=AM403,,=[1]T_02t!W1172 + [1]T_02t!W4256 + [1]T_02t!W13292,=AJ404+AK404-AL404,=AR403,,,=AO404+AP404-AQ404,=Z404+AE404+AJ404+AO404,=AA404+AF404+AK404+AP404,=AB404+AG404+AL404+AQ404,=AC404+AH404+AM404+AR404,,,,=AC404*U404,=AH404*U404,=AM404*U404
640,GFCM,4001310505,8,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,14.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC404,,=[1]T_02t!U1173 + [1]T_02t!U4257 + [1]T_02t!U13293,=Z405+AA405-AB405,=AH404,,=[1]T_02t!V1173 + [1]T_02t!V4257 + [1]T_02t!V13293,=AE405+AF405-AG405,=AM404,,=[1]T_02t!W1173 + [1]T_02t!W4257 + [1]T_02t!W13293,=AJ405+AK405-AL405,=AR404,,,=AO405+AP405-AQ405,=Z405+AE405+AJ405+AO405,=AA405+AF405+AK405+AP405,=AB405+AG405+AL405+AQ405,=AC405+AH405+AM405+AR405,,,,=AC405*U405,=AH405*U405,=AM405*U405
641,GFCM,4001310505,9,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,14.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC405,,=[1]T_02t!U1174 + [1]T_02t!U4258 + [1]T_02t!U13294,=Z406+AA406-AB406,=AH405,,=[1]T_02t!V1174 + [1]T_02t!V4258 + [1]T_02t!V13294,=AE406+AF406-AG406,=AM405,,=[1]T_02t!W1174 + [1]T_02t!W4258 + [1]T_02t!W13294,=AJ406+AK406-AL406,=AR405,,,=AO406+AP406-AQ406,=Z406+AE406+AJ406+AO406,=AA406+AF406+AK406+AP406,=AB406+AG406+AL406+AQ406,=AC406+AH406+AM406+AR406,,,,=AC406*U406,=AH406*U406,=AM406*U406
642,GFCM,4001310505,10,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,14.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC406,,=[1]T_02t!U1175 + [1]T_02t!U4259 + [1]T_02t!U13295,=Z407+AA407-AB407,=AH406,,=[1]T_02t!V1175 + [1]T_02t!V4259 + [1]T_02t!V13295,=AE407+AF407-AG407,=AM406,,=[1]T_02t!W1175 + [1]T_02t!W4259 + [1]T_02t!W13295,=AJ407+AK407-AL407,=AR406,,,=AO407+AP407-AQ407,=Z407+AE407+AJ407+AO407,=AA407+AF407+AK407+AP407,=AB407+AG407+AL407+AQ407,=AC407+AH407+AM407+AR407,,,,=AC407*U407,=AH407*U407,=AM407*U407
643,GFCM,4001310505,11,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,14.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC407,,=[1]T_02t!U1176 + [1]T_02t!U4260 + [1]T_02t!U13296,=Z408+AA408-AB408,=AH407,,=[1]T_02t!V1176 + [1]T_02t!V4260 + [1]T_02t!V13296,=AE408+AF408-AG408,=AM407,,=[1]T_02t!W1176 + [1]T_02t!W4260 + [1]T_02t!W13296,=AJ408+AK408-AL408,=AR407,,,=AO408+AP408-AQ408,=Z408+AE408+AJ408+AO408,=AA408+AF408+AK408+AP408,=AB408+AG408+AL408+AQ408,=AC408+AH408+AM408+AR408,,,,=AC408*U408,=AH408*U408,=AM408*U408
644,GFCM,4001310505,12,0.00,0.00,0,0.0100,0.00,0.00,100000000.00,0.00,100000000.00,1.00,0.00,0.00,0.00,14.0000,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,d960802f-3aab-41c8-a0b0-31ead9396597,8/1/25,8/1/25,=AC408,,=[1]T_02t!U1177 + [1]T_02t!U4261 + [1]T_02t!U13297,=Z409+AA409-AB409,=AH408,,=[1]T_02t!V1177 + [1]T_02t!V4261 + [1]T_02t!V13297,=AE409+AF409-AG409,=AM408,,=[1]T_02t!W1177 + [1]T_02t!W4261 + [1]T_02t!W13297,=AJ409+AK409-AL409,=AR408,,,=AO409+AP409-AQ409,=Z409+AE409+AJ409+AO409,=AA409+AF409+AK409+AP409,=AB409+AG409+AL409+AQ409,=AC409+AH409+AM409+AR409,,,,=AC409*U409,=AH409*U409,=AM409*U409
